"Laptevite-(Ce)","NaFe2+(REE7Ca5Y3)(SiO4)4(Si3B2PO18)(BO3)F11","hexagonal","Approved","GEN-2976","R3m","{""Na"":1,""Fe"":1,""REE"":1,""Ca"":1,""Y"":1,""Si"":1,""O"":1,""B"":1,""P"":1,""F"":1}",true
"Larderellite","(NH4)B5O7(OH)2·H2O","monoclinic","Approved,Grandfathered","R130392","P2_1/c","{""N"":1,""H"":1,""B"":1,""O"":1}",true
"Larisaite","Na(H3O)(UO2)3(Se4+O3)2O2·4H2O","monoclinic","Approved","R060879","Pm:1","{""Na"":1,""H"":1,""O"":1,""U"":1,""Se"":1}",true
"Larnite","Ca2(SiO4)","monoclinic","Approved,Grandfathered","R070530","P2_1/n","{""Ca"":1,""Si"":1,""O"":1}",true
"Larosite","(Cu,Ag)21PbBiS13","orthorhombic","Approved","GEN-2980","","{""Cu"":1,""Ag"":1,""Pb"":1,""Bi"":1,""S"":1}",true
"Larsenite","ZnPb(SiO4)","orthorhombic","Approved,Grandfathered","GEN-2981","Pna2_1","{""Zn"":1,""Pb"":1,""Si"":1,""O"":1}",true
"Lasalite","Na2Mg2V10O28·20H2O","monoclinic","Approved","R070476","C2/c","{""Na"":1,""Mg"":1,""V"":1,""O"":1,""H"":1}",true
"Lasmanisite","Ag12Pb13Mn11Sb44S96","orthorhombic","Approved,Pending publication","GEN-2983","P2_12_12_1","{""Ag"":1,""Pb"":1,""Mn"":1,""Sb"":1,""S"":1}",true
"Lasnierite","(Ca,Sr)(Mg,Fe2+)2Al(PO4)3","orthorhombic","Approved","GEN-2984","Pbcn","{""Ca"":1,""Sr"":1,""Mg"":1,""Fe"":1,""Al"":1,""P"":1,""O"":1}",true
"Latiumite","(Ca,K)4(Si,Al)5O11(SO4,CO3)","monoclinic","Approved,Grandfathered","GEN-2985","P2_1","{""Ca"":1,""K"":1,""Si"":1,""Al"":1,""O"":1,""S"":1,""C"":1}",true
"Latrappite","Ca2NbFe3+O6","orthorhombic","Approved,Redefined","GEN-2986","Pbnm","{""Ca"":1,""Nb"":1,""Fe"":1,""O"":1}",true
"Laueite","Mn2+Fe3+2(PO4)2(OH)2·8H2O","triclinic","Approved,Grandfathered","R060013","P-1","{""Mn"":1,""Fe"":1,""P"":1,""O"":1,""H"":1}",true
"Laumontite","CaAl2Si4O12·4H2O","monoclinic","Approved","R040020","C2/m","{""Ca"":1,""Al"":1,""Si"":1,""O"":1,""H"":1}",true
"Launayite","CuPb10(Sb,As)13S20","monoclinic","Approved","GEN-2989","","{""Cu"":1,""Pb"":1,""Sb"":1,""As"":1,""S"":1}",true
"Lauraniite","Cu6Cd2(SO4)2(OH)12·5H2O","monoclinic","Approved","GEN-2990","P2_1/c","{""Cu"":1,""Cd"":1,""S"":1,""O"":1,""H"":1}",true
"Laurelite","Pb7F12Cl2","hexagonal","Approved","R100011","P-6","{""Pb"":1,""F"":1,""Cl"":1}",true
"Laurentianite","[NbO(H2O)]3(Si2O7)2[Na(H2O)2]3","hexagonal","Approved","GEN-2992","P3","{""Nb"":1,""O"":1,""H"":1,""Si"":1,""Na"":1}",true
"Laurentthomasite","Mg2K(Be2Al)Si12O30","hexagonal","Approved","GEN-2993","P6/mcc","{""Mg"":1,""K"":1,""Be"":1,""Al"":1,""Si"":1,""O"":1}",true
"Laurionite","PbCl(OH)","orthorhombic","Approved,Grandfathered","R130788","Pcmn","{""Pb"":1,""Cl"":1,""O"":1,""H"":1}",true
"Laurite","RuS2","cubic","Approved,Grandfathered","R060309","Pa3","{""Ru"":1,""S"":1}",true
"Lausenite","Fe3+2(SO4)3·5H2O","monoclinic","Approved,Grandfathered","GEN-2996","P2_1/m","{""Fe"":1,""S"":1,""O"":1,""H"":1}",true
"Lautarite","Ca(IO3)2","monoclinic","Approved,Grandfathered","GEN-2997","P2_1/n","{""Ca"":1,""I"":1,""O"":1}",true
"Lautenthalite","PbCu4(SO4)2(OH)6·3H2O","monoclinic","Approved","GEN-2998","P2_1/c","{""Pb"":1,""Cu"":1,""S"":1,""O"":1,""H"":1}",true
"Lautite","CuAsS","orthorhombic","Approved,Grandfathered","GEN-2999","Pnma","{""Cu"":1,""As"":1,""S"":1}",true
"Lavendulan","NaCaCu5(AsO4)4Cl·5H2O","monoclinic","Approved,Grandfathered","R060716","P2_1/n","{""Na"":1,""Ca"":1,""Cu"":1,""As"":1,""O"":1,""Cl"":1,""H"":1}",true
"Låvenite","(Na,Ca)4(Mn2+,Fe2+)2(Zr,Ti,Nb)2(Si2O7)2(O,F)4","monoclinic","Approved,Grandfathered","R120044","P2_1/a","{""Na"":1,""Ca"":1,""Mn"":1,""Fe"":1,""Zr"":1,""Ti"":1,""Nb"":1,""Si"":1,""O"":1,""F"":1}",true
"Laverovite","K2NaMn7Zr2(Si4O12)2O2(OH)4F","triclinic","Approved","R060216","P-1","{""K"":1,""Na"":1,""Mn"":1,""Zr"":1,""Si"":1,""O"":1,""H"":1,""F"":1}",true
"Lavinskyite","K(LiCu)Cu6(Si4O11)2(OH)4","orthorhombic","Approved","R120057","Pcnb","{""K"":1,""Li"":1,""Cu"":1,""Si"":1,""O"":1,""H"":1}",true
"Lavoisierite","Mn2+8[Al10(Mn3+Mg)][Si11P]O44(OH)12","orthorhombic","Approved","GEN-3004","Pnmm","{""Mn"":1,""Al"":1,""Mg"":1,""Si"":1,""P"":1,""O"":1,""H"":1}",true
"Lavrentievite","Hg3S2Cl2","triclinic","Approved","GEN-3005","","{""Hg"":1,""S"":1,""Cl"":1}",true
"Lawrencite","FeCl2","hexagonal","Approved,Grandfathered","GEN-3006","R-3m","{""Fe"":1,""Cl"":1}",true
"Lawsonbauerite","Mn2+9Zn4(SO4)2(OH)22·8H2O","monoclinic","Approved","GEN-3007","P2_1/c","{""Mn"":1,""Zn"":1,""S"":1,""O"":1,""H"":1}",true
"Lawsonite","CaAl2(Si2O7)(OH)2·H2O","orthorhombic","Approved,Grandfathered","R050042","Cmcm","{""Ca"":1,""Al"":1,""Si"":1,""O"":1,""H"":1}",true
"Lazaraskeite","Cu(C2H3O3)2","monoclinic","Approved","R180026","","{""Cu"":1,""C"":1,""H"":1,""O"":1}",true
"Lazarenkoite","CaFe3+As3+3O7·3H2O","orthorhombic","Approved","GEN-3010","","{""Ca"":1,""Fe"":1,""As"":1,""O"":1,""H"":1}",true
"Lazaridisite","Cd3(SO4)3·8H2O","","Approved","GEN-3011","","{""Cd"":1,""S"":1,""O"":1,""H"":1}",true
"Lazerckerite","Ag3.75Pb4.50(Sb7.75Bi4)S24","monoclinic","Approved,Pending publication","GEN-3012","P2_1/n","{""Ag"":1,""Pb"":1,""Sb"":1,""Bi"":1,""S"":1}",true
"Lazulite","MgAl2(PO4)2(OH)2","monoclinic","Approved","R050110","P2_1/c","{""Mg"":1,""Al"":1,""P"":1,""O"":1,""H"":1}",true
"Lazurite","Na7Ca(Al6Si6O24)(SO4)(S3)1-·H2O","cubic","Approved,Redefined","GEN-3014","P-43n","{""Na"":1,""Ca"":1,""Al"":1,""Si"":1,""O"":1,""S"":1,""H"":1}",true
"Lead","Pb","cubic","Approved,Grandfathered","R070280","Fm3m","{""Pb"":1}",true
"Leadamalgam","HgPb2","tetragonal","Approved","GEN-3016","I4/mmm","{""Hg"":1,""Pb"":1}",true
"Leadhillite","Pb4(SO4)(CO3)2(OH)2","monoclinic","Approved,Grandfathered","R050642","P2_1/a","{""Pb"":1,""S"":1,""O"":1,""C"":1,""H"":1}",true
"Lechatelierite","SiO2","amorphous","Approved,Questionable mineral species","GEN-3018","","{""Si"":1,""O"":1}",true
"Lecontite","(NH4)Na(SO4)·2H2O","orthorhombic","Approved,Grandfathered","GEN-3019","P2_12_12_1","{""N"":1,""H"":1,""Na"":1,""S"":1,""O"":1}",true
"Lecoqite-(Y)","Na3Y(CO3)3·6H2O","hexagonal","Approved","R141187","P6_3","{""Na"":1,""Y"":1,""C"":1,""O"":1,""H"":1}",true
"Leesite","K(H2O)2[(UO2)4O2(OH)5]·3H2O","orthorhombic","Approved","R220018","Pbca","{""K"":1,""H"":1,""O"":1,""U"":1}",true
"Lefontite","Fe2Al2Be(PO4)2(OH)6","orthorhombic","Approved,Pending publication","R140074","Cmca","{""Fe"":1,""Al"":1,""Be"":1,""P"":1,""O"":1,""H"":1}",true
"Legrandite","Zn2(AsO4)(OH)·H2O","monoclinic","Approved,Grandfathered","R040151","P2_1/c","{""Zn"":1,""As"":1,""O"":1,""H"":1}",true
"Leguernite","Bi12.67O14(SO4)5","monoclinic","Approved","GEN-3024","P2","{""Bi"":1,""O"":1,""S"":1}",true
"Lehmannite","Na18Cu12TiO8(AsO4)8FCl5","monoclinic","Approved","GEN-3025","C2/m","{""Na"":1,""Cu"":1,""Ti"":1,""O"":1,""As"":1,""F"":1,""Cl"":1}",true
"Lehnerite","Mn2+(UO2)2(PO4)2·8H2O","monoclinic","Approved","GEN-3026","P2_1/n","{""Mn"":1,""U"":1,""O"":1,""P"":1,""H"":1}",true
"Leifite","Na7Be2(Si15Al3)O39(F,OH)2","hexagonal","Approved,Redefined","R060219","P-3m1","{""Na"":1,""Be"":1,""Si"":1,""Al"":1,""O"":1,""F"":1,""H"":1}",true
"Leightonite","K2Ca2Cu(SO4)4·2H2O","monoclinic","Approved,Grandfathered","R050211","C2/c","{""K"":1,""Ca"":1,""Cu"":1,""S"":1,""O"":1,""H"":1}",true
"Leisingite","Cu2MgTe6+O6·6H2O","hexagonal","Approved","GEN-3029","P-31m","{""Cu"":1,""Mg"":1,""Te"":1,""O"":1,""H"":1}",true
"Leiteite","ZnAs3+2O4","monoclinic","Approved","R040011","P2_1/c","{""Zn"":1,""As"":1,""O"":1}",true
"Lemanskiite","NaCaCu5(AsO4)4Cl·3H2O","tetragonal","Approved","R200011","P4_122","{""Na"":1,""Ca"":1,""Cu"":1,""As"":1,""O"":1,""Cl"":1,""H"":1}",true
"Lemmleinite-Ba","Na4K4Ba2+xTi8(Si4O12)4(OH,O)8·8H2O","monoclinic","Approved","R070650","C2/m","{""Na"":1,""K"":1,""Ba"":1,""Ti"":1,""Si"":1,""O"":1,""H"":1}",true
"Lemmleinite-K","Na4K8Ti8(Si4O12)4(OH,O)8·8H2O","monoclinic","Approved,Renamed","GEN-3033","C2/m","{""Na"":1,""K"":1,""Ti"":1,""Si"":1,""O"":1,""H"":1}",true
"Lemoynite","Na2CaZr2Si10O26·5-6H2O","monoclinic","Approved","R080106","C2/c","{""Na"":1,""Ca"":1,""Zr"":1,""Si"":1,""O"":1,""H"":1}",true
"Lenaite","AgFeS2","tetragonal","Approved","GEN-3035","I-42d","{""Ag"":1,""Fe"":1,""S"":1}",true
"Lengenbachite","Ag4Cu2Pb18As12S39","triclinic","Approved,Grandfathered","GEN-3036","","{""Ag"":1,""Cu"":1,""Pb"":1,""As"":1,""S"":1}",true
"Leningradite","PbCu3(VO4)2Cl2","orthorhombic","Approved","R070053","Ibam","{""Pb"":1,""Cu"":1,""V"":1,""O"":1,""Cl"":1}",true
"Lennilenapeite","K7(Mg,Mn2+,Fe2+,Zn)48(Si,Al)72(O,OH)216·16H2O","","Approved","GEN-3038","","{""K"":1,""Mg"":1,""Mn"":1,""Fe"":1,""Zn"":1,""Si"":1,""Al"":1,""O"":1,""H"":1}",true
"Lenoblite","V4+2O4·2H2O","","Approved","R060761","","{""V"":1,""O"":1,""H"":1}",true
"Leogangite","Cu10(AsO4)4(SO4)(OH)6·8H2O","monoclinic","Approved","GEN-3040","C2/c","{""Cu"":1,""As"":1,""O"":1,""S"":1,""H"":1}",true
"Leonardsenite","MgAlF5·2H2O","orthorhombic","Approved","GEN-3041","Imma","{""Mg"":1,""Al"":1,""F"":1,""H"":1,""O"":1}",true
"Leonite","K2Mg(SO4)2·4H2O","monoclinic","Approved,Grandfathered","GEN-3042","C2/m","{""K"":1,""Mg"":1,""S"":1,""O"":1,""H"":1}",true
"Leószilárdite","Na6Mg(UO2)2(CO3)6·6H2O","monoclinic","Approved","GEN-3043","C2/m","{""Na"":1,""Mg"":1,""U"":1,""O"":1,""C"":1,""H"":1}",true
"Lepageite","Mn2+3(Fe3+7Fe2+4)O3[Sb3+5As3+8O34]","triclinic","Approved","GEN-3044","P-1","{""Mn"":1,""Fe"":1,""O"":1,""Sb"":1,""As"":1}",true
"Lepersonnite-(Gd)","CaGd2(UO2)24(CO3)8Si4O28·60H2O","orthorhombic","Approved,Renamed","GEN-3045","","{""Ca"":1,""Gd"":1,""U"":1,""O"":1,""C"":1,""Si"":1,""H"":1}",true
"Lepersonnite-(Nd)","Nd4(UO2)24(SiO4)4(CO3)8(OH)28·48H2O","orthorhombic","Approved,Pending publication","GEN-3046","Pnnm","{""Nd"":1,""U"":1,""O"":1,""Si"":1,""C"":1,""H"":1}",true
"Lepidocrocite","Fe3+O(OH)","orthorhombic","Approved","R050454","Bbmm","{""Fe"":1,""O"":1,""H"":1}",true
"Lepkhenelmite-Zn","Ba2Zn(Ti,Nb)4(Si4O12)2(O,OH)4·7H2O","monoclinic","Approved","GEN-3048","Cm","{""Ba"":1,""Zn"":1,""Ti"":1,""Nb"":1,""Si"":1,""O"":1,""H"":1}",true
"Lermontovite","U4+(PO4)(OH)·H2O","orthorhombic","Approved,Grandfathered","GEN-3049","Ccca","{""U"":1,""P"":1,""O"":1,""H"":1}",true
"Letnikovite-(Ce)","(Na[box])Ca2Ce2[Si7O17(OH)]F4(H2O)4","monoclinic","Approved,Pending publication","GEN-3050","C2/m","{""Na"":1,""Ca"":1,""Ce"":1,""Si"":1,""O"":1,""H"":1,""F"":1}",true
"Letovicite","(NH4)3H(SO4)2","monoclinic","Approved,Grandfathered","GEN-3051","C2/c","{""N"":1,""H"":1,""S"":1,""O"":1}",true
"Leucite","K(AlSi2O6)","tetragonal","Approved","R040107","Ia3d","{""K"":1,""Al"":1,""Si"":1,""O"":1}",true
"Leucophanite","NaCaBeSi2O6F","orthorhombic","Approved,Grandfathered","R050004","P1","{""Na"":1,""Ca"":1,""Be"":1,""Si"":1,""O"":1,""F"":1}",true
"Leucophoenicite","Mn2+7(SiO4)3(OH)2","monoclinic","Approved,Grandfathered","R060308","P2_1/a","{""Mn"":1,""Si"":1,""O"":1,""H"":1}",true
"Leucophosphite","KFe3+2(PO4)2(OH)·2H2O","monoclinic","Approved,Grandfathered","R060338","P2_1/n","{""K"":1,""Fe"":1,""P"":1,""O"":1,""H"":1}",true
"Leucosphenite","Na4BaTi2B2Si10O30","monoclinic","Approved,Grandfathered","R060201","C2/m","{""Na"":1,""Ba"":1,""Ti"":1,""B"":1,""Si"":1,""O"":1}",true
"Leucostaurite","Pb2[B5O9]Cl·0.5H2O","orthorhombic","Approved","GEN-3057","Pnn2","{""Pb"":1,""B"":1,""O"":1,""Cl"":1,""H"":1}",true
"Levantite","KCa3Al2(SiO4)(Si2O7)(PO4)","monoclinic","Approved","GEN-3058","P2_1","{""K"":1,""Ca"":1,""Al"":1,""Si"":1,""O"":1,""P"":1}",true
"Leverettite","Cu3CoCl2(OH)6","hexagonal","Approved","GEN-3059","R-3m","{""Cu"":1,""Co"":1,""Cl"":1,""O"":1,""H"":1}",true
"Levinsonite-(Y)","YAl(SO4)2(C2O4)·12H2O","monoclinic","Approved","GEN-3060","P2/n","{""Y"":1,""Al"":1,""S"":1,""O"":1,""C"":1,""H"":1}",true
"Lévyclaudite","Pb8Cu3Sn7(Bi,Sb)3S28","monoclinic","Approved","GEN-3061","","{""Pb"":1,""Cu"":1,""Sn"":1,""Bi"":1,""Sb"":1,""S"":1}",true
"Lévyne-Ca","Ca3(Si12Al6)O36·18H2O","hexagonal","Approved,Renamed","R070270","R-3m","{""Ca"":1,""Si"":1,""Al"":1,""O"":1,""H"":1}",true
"Lévyne-Na","Na6(Si12Al6)O36·18H2O","hexagonal","Approved,Renamed","R060021","R-3m","{""Na"":1,""Si"":1,""Al"":1,""O"":1,""H"":1}",true
"Leydetite","Fe(UO2)(SO4)2·11H2O","monoclinic","Approved","GEN-3064","C2/c","{""Fe"":1,""U"":1,""O"":1,""S"":1,""H"":1}",true
"Lianbinite","(NH4)(C2H3O3)(C2H4O3)","monoclinic","Approved,Pending publication","R220025","","{""N"":1,""H"":1,""C"":1,""O"":1}",true
"Liandratite","U6+Nb2O8","hexagonal","Approved","GEN-3066","P-31m","{""U"":1,""Nb"":1,""O"":1}",true
"Liangjunite","K2(Mo2O5)(SO4)2·3H2O","triclinic","Approved,Pending publication","R220001","","{""K"":1,""Mo"":1,""O"":1,""S"":1,""H"":1}",true
"Libbyite","(NH4)2(Na2[box])[(UO2)2(SO4)3(H2O)]2·7H2O","tetragonal","Approved","GEN-3068","P4_12_12","{""N"":1,""H"":1,""Na"":1,""U"":1,""O"":1,""S"":1}",true
"Liberite","Li2Be(SiO4)","monoclinic","Approved","GEN-3069","Pn","{""Li"":1,""Be"":1,""Si"":1,""O"":1}",true
"Libethenite","Cu2(PO4)(OH)","orthorhombic","Approved,Grandfathered","R050147","Pnnm","{""Cu"":1,""P"":1,""O"":1,""H"":1}",true
"Liebauite","Ca3Cu5Si9O26","monoclinic","Approved","GEN-3071","C2/c","{""Ca"":1,""Cu"":1,""Si"":1,""O"":1}",true
"Liebenbergite","Ni2(SiO4)","orthorhombic","Approved","R120062","Pbnm","{""Ni"":1,""Si"":1,""O"":1}",true
"Liebermannite","KAlSi3O8","tetragonal","Approved","GEN-3073","I4/m","{""K"":1,""Al"":1,""Si"":1,""O"":1}",true
"Liebigite","Ca2(UO2)(CO3)3·11H2O","orthorhombic","Approved,Grandfathered","R050662","Bba2","{""Ca"":1,""U"":1,""O"":1,""C"":1,""H"":1}",true
"Liguowuite","WO3","monoclinic","Approved","GEN-3075","P2_1/n","{""W"":1,""O"":1}",true
"Likasite","Cu3(NO3)(OH)5·2H2O","orthorhombic","Approved,Grandfathered","R060327","Pcmn","{""Cu"":1,""N"":1,""O"":1,""H"":1}",true
"Lileyite","Ba2Ti2Na2Fe2+Mg(Si2O7)2O2F2","monoclinic","Approved,Redefined","R140773","C2/m","{""Ba"":1,""Ti"":1,""Na"":1,""Fe"":1,""Mg"":1,""Si"":1,""O"":1,""F"":1}",true
"Lillianite","Pb3-2xAgxBi2+xS6","orthorhombic","Approved,Grandfathered","R110141","Bbmm","{""Pb"":1,""Ag"":1,""Bi"":1,""S"":1}",true
"Lime","CaO","cubic","Approved,Grandfathered","GEN-3079","Fm3m","{""Ca"":1,""O"":1}",true
"Limousinite","BaCa[Be4P4O16]·6H2O","monoclinic","Approved","GEN-3080","P2_1/c","{""Ba"":1,""Ca"":1,""Be"":1,""P"":1,""O"":1,""H"":1}",true
"Linarite","CuPb(SO4)(OH)2","monoclinic","Approved,Grandfathered","R060130","P2_1/m","{""Cu"":1,""Pb"":1,""S"":1,""O"":1,""H"":1}",true
"Lindackerite","Cu5(AsO4)2(AsO3OH)2·9H2O","triclinic","Approved,Redefined","GEN-3082","P-1","{""Cu"":1,""As"":1,""O"":1,""H"":1}",true
"Lindbergite","Mn(C2O4)·2H2O","monoclinic","Approved","GEN-3083","C2/c","{""Mn"":1,""C"":1,""O"":1,""H"":1}",true
"Lindgrenite","Cu3(Mo6+O4)2(OH)2","monoclinic","Approved,Grandfathered","R050213","P2_1/n","{""Cu"":1,""Mo"":1,""O"":1,""H"":1}",true
"Lindqvistite","Pb2Mn2+Fe3+16O27","hexagonal","Approved","GEN-3085","P6_3/mmc","{""Pb"":1,""Mn"":1,""Fe"":1,""O"":1}",true
"Lindsleyite","(Ba,Sr)(Zr,Ca)(Fe,Mg)2(Ti,Cr,Fe)18O38","hexagonal","Approved","GEN-3086","R-3","{""Ba"":1,""Sr"":1,""Zr"":1,""Ca"":1,""Fe"":1,""Mg"":1,""Ti"":1,""Cr"":1,""O"":1}",true
"Lindströmite","Pb3Cu3Bi7S15","orthorhombic","Approved","GEN-3087","Pbnm","{""Pb"":1,""Cu"":1,""Bi"":1,""S"":1}",true
"Línekite","K2Ca3[(UO2)(CO3)3]2·8H2O","orthorhombic","Approved","R141026","Pnnm","{""K"":1,""Ca"":1,""U"":1,""O"":1,""C"":1,""H"":1}",true
"Lingbaoite","AgTe3","hexagonal","Approved","GEN-3089","R3m","{""Ag"":1,""Te"":1}",true
"Lingunite","NaAlSi3O8","tetragonal","Approved","GEN-3090","","{""Na"":1,""Al"":1,""Si"":1,""O"":1}",true
"Linnaeite","Co2+Co3+2S4","cubic","Approved,Grandfathered","GEN-3091","Fd3m","{""Co"":1,""S"":1}",true
"Lintisite","Na3LiTi2O2(SiO3)4·2H2O","monoclinic","Approved","GEN-3092","C2/c","{""Na"":1,""Li"":1,""Ti"":1,""O"":1,""Si"":1,""H"":1}",true
"Linzhiite","FeSi2","tetragonal","Approved","GEN-3093","P4/mmm","{""Fe"":1,""Si"":1}",true
"Liottite","Na16Ca8Si18Al18O72(SO4)5Cl4","hexagonal","Approved","R120045","P-6","{""Na"":1,""Ca"":1,""Si"":1,""Al"":1,""O"":1,""S"":1,""Cl"":1}",true
"Lipscombite","Fe2+Fe3+2(PO4)2(OH)2","tetragonal","Approved,Grandfathered","R220008","P4_32_12","{""Fe"":1,""P"":1,""O"":1,""H"":1}",true
"Lipuite","KNa8Mn3+5Mg0.5[Si12O30(OH)4](PO4)O2(OH)2·4H2O","orthorhombic","Approved","R140946","","{""K"":1,""Na"":1,""Mn"":1,""Mg"":1,""Si"":1,""O"":1,""H"":1,""P"":1}",true
"Liraite","NaCa2Mn2+2[Fe3+Fe2+]Mn2+2(PO4)6(H2O)2","orthorhombic","Approved","GEN-3097","Pcab","{""Na"":1,""Ca"":1,""Mn"":1,""Fe"":1,""P"":1,""O"":1,""H"":1}",true
"Liroconite","Cu2Al(AsO4)(OH)4·4H2O","monoclinic","Approved,Grandfathered","R050535","I2/a","{""Cu"":1,""Al"":1,""As"":1,""O"":1,""H"":1}",true
"Lisanite","CaNiP2O7","triclinic","Approved,Pending publication","GEN-3099","P-1","{""Ca"":1,""Ni"":1,""P"":1,""O"":1}",true
"Lisetite","Na2CaAl4(SiO4)4","orthorhombic","Approved","GEN-3100","Pbc2_1","{""Na"":1,""Ca"":1,""Al"":1,""Si"":1,""O"":1}",true
"Lishizhenite","ZnFe3+2(SO4)4·14H2O","triclinic","Approved","GEN-3101","P-1","{""Zn"":1,""Fe"":1,""S"":1,""O"":1,""H"":1}",true
"Lisiguangite","CuPtBiS3","orthorhombic","Approved","GEN-3102","P2_12_12_1","{""Cu"":1,""Pt"":1,""Bi"":1,""S"":1}",true
"Lisitsynite","KBSi2O6","orthorhombic","Approved","GEN-3103","P2_12_12_1","{""K"":1,""B"":1,""Si"":1,""O"":1}",true
"Liskeardite","(Al,Fe)32(AsO4)18(OH)42(H2O)22·52H2O","monoclinic","Approved,Grandfathered","R060768","I2","{""Al"":1,""Fe"":1,""As"":1,""O"":1,""H"":1}",true
"Lislkirchnerite","Pb6Al(OH)8Cl2(NO3)5·2H2O","monoclinic","Approved,Pending publication","GEN-3105","P2_1/n","{""Pb"":1,""Al"":1,""O"":1,""H"":1,""Cl"":1,""N"":1}",true
"Litharge","PbO","tetragonal","Approved,Grandfathered","R060959","Cmma","{""Pb"":1,""O"":1}",true
"Lithiomarsturite","LiCaMn2+3Si5O14(OH)","triclinic","Approved","R100094","P-1","{""Li"":1,""Ca"":1,""Mn"":1,""Si"":1,""O"":1,""H"":1}",true
"Lithiophilite","LiMn2+(PO4)","orthorhombic","Approved,Grandfathered","R070303","Pbnm","{""Li"":1,""Mn"":1,""P"":1,""O"":1}",true
"Lithiophorite","(Al,Li)(Mn4+,Mn3+)O2(OH)2","hexagonal","Approved,Grandfathered","R070083","R-3m","{""Al"":1,""Li"":1,""Mn"":1,""O"":1,""H"":1}",true
"Lithiophosphate","Li3(PO4)","orthorhombic","Approved,Grandfathered","R100092","Pcmn","{""Li"":1,""P"":1,""O"":1}",true
"Lithiotantite","LiTa3O8","monoclinic","Approved","R100165","P2_1/c","{""Li"":1,""Ta"":1,""O"":1}",true
"Lithiowodginite","LiTa3O8","monoclinic","Approved","GEN-3112","C2/c","{""Li"":1,""Ta"":1,""O"":1}",true
"Lithosite","K3Al2Si4O12(OH)","monoclinic","Approved","GEN-3113","P2_1","{""K"":1,""Al"":1,""Si"":1,""O"":1,""H"":1}",true
"Litidionite","KNaCuSi4O10","triclinic","Approved,Renamed","R130088","P-1","{""K"":1,""Na"":1,""Cu"":1,""Si"":1,""O"":1}",true
"Litochlebite","Ag2PbBi4Se8","monoclinic","Approved","GEN-3115","P2_1/m","{""Ag"":1,""Pb"":1,""Bi"":1,""Se"":1}",true
"Litvinskite","Na3ZrSi6O13(OH)5","monoclinic","Approved","GEN-3116","Cm","{""Na"":1,""Zr"":1,""Si"":1,""O"":1,""H"":1}",true
"Liudongshengite","Zn4Cr2(OH)12(CO3)·3H2O","hexagonal","Approved","R180016","R-3m","{""Zn"":1,""Cr"":1,""O"":1,""H"":1,""C"":1}",true
"Liuite","FeTiO3","orthorhombic","Approved","GEN-3118","Pnma","{""Fe"":1,""Ti"":1,""O"":1}",true
"Liveingite","Pb20As24S56","monoclinic","Approved,Grandfathered","GEN-3119","P2_1/c","{""Pb"":1,""As"":1,""S"":1}",true
"Liversidgeite","Zn6(PO4)4·7H2O","triclinic","Approved","GEN-3120","P-1","{""Zn"":1,""P"":1,""O"":1,""H"":1}",true
"Livingstonite","HgSb4S6(S)2","monoclinic","Approved,Grandfathered","R050427","A2/a","{""Hg"":1,""Sb"":1,""S"":1}",true
"Lizardite","Mg3Si2O5(OH)4","hexagonal","Approved,Grandfathered","R060006","P6_3cm","{""Mg"":1,""Si"":1,""O"":1,""H"":1}",true
"Llantenesite","Cu6Al[SeO4](OH)12Cl·3H2O","hexagonal","Approved,Pending publication","GEN-3123","P31c","{""Cu"":1,""Al"":1,""Se"":1,""O"":1,""H"":1,""Cl"":1}",true
"Lobanovite","K2Na(Fe2+4Mg2Na)Ti2(Si4O12)2O2(OH)4","monoclinic","Approved","R120068","A2","{""K"":1,""Na"":1,""Fe"":1,""Mg"":1,""Ti"":1,""Si"":1,""O"":1,""H"":1}",true
"Lokkaite-(Y)","CaY4(CO3)7·9H2O","orthorhombic","Approved,Renamed","R061092","","{""Ca"":1,""Y"":1,""C"":1,""O"":1,""H"":1}",true
"Löllingite","FeAs2","orthorhombic","Approved,Grandfathered","R060185","Pnnm","{""Fe"":1,""As"":1}",true
"Lombardoite","Ba2Mn3+(AsO4)2(OH)","monoclinic","Approved","R220033","P2_1/m","{""Ba"":1,""Mn"":1,""As"":1,""O"":1,""H"":1}",true
"Lomonosovite","Na6Na2Ti2Na2Ti2(Si2O7)2(PO4)2O4","triclinic","Approved,Redefined","R070465","P-1","{""Na"":1,""Ti"":1,""Si"":1,""O"":1,""P"":1}",true
"Londonite","CsBe4Al4(B11Be)O28","cubic","Approved","GEN-3129","P-43m","{""Cs"":1,""Be"":1,""Al"":1,""B"":1,""O"":1}",true
"Lonecreekite","(NH4)Fe3+(SO4)2·12H2O","cubic","Approved","GEN-3130","Pa3","{""N"":1,""H"":1,""Fe"":1,""S"":1,""O"":1}",true
"Lonsdaleite","C","hexagonal","Approved","GEN-3131","P6_3/mmc","{""C"":1}",true
"Loomisite","Ba[Be2P2O8]·H2O","monoclinic","Approved","R210017","Pn","{""Ba"":1,""Be"":1,""P"":1,""O"":1,""H"":1}",true
"Loparite-(Ce)","(Na,Ce,Sr)(Ce,Th)(Ti,Nb)2O6","tetragonal","Approved,Renamed","R070251","Pm3m","{""Na"":1,""Ce"":1,""Sr"":1,""Th"":1,""Ti"":1,""Nb"":1,""O"":1}",true
"Lopatkaite","Pb5Sb3AsS11","monoclinic","Approved,Pending publication","GEN-3134","P2_1/c","{""Pb"":1,""Sb"":1,""As"":1,""S"":1}",true
